"response_id","response","condition","scenario","response_number"
"R_7s61YpSgjK9tTKs","supportive",2,7,2
"R_7s61YpSgjK9tTKs","protective",2,7,3
"R_7s61YpSgjK9tTKs","higher kill",2,7,4
"R_7s61YpSgjK9tTKs","fight",2,7,5
"R_1qeXmTebFIxcmuU","Take out a loan",1,1,1
"R_1qeXmTebFIxcmuU","Rob the pharmacy",1,1,2
"R_1qeXmTebFIxcmuU","Ask for money",1,1,3
"R_1qeXmTebFIxcmuU","Kill wife",1,1,4
"R_1qeXmTebFIxcmuU","Call insurance company",1,1,5
"R_1qeXmTebFIxcmuU","Call 911",1,4,1
"R_1qeXmTebFIxcmuU","Hit the car",1,4,2
"R_1qeXmTebFIxcmuU","Do nothing",1,4,3
"R_1qeXmTebFIxcmuU","Follow car",1,4,4
"R_1qeXmTebFIxcmuU","Go around car",1,4,5
"R_1qeXmTebFIxcmuU","Ignore it",1,7,1
"R_1qeXmTebFIxcmuU","Ask a stranger to hold it for you until you get back",1,7,2
"R_1qeXmTebFIxcmuU","Tell TSA",1,7,3
"R_1qeXmTebFIxcmuU","Throw away",1,7,4
"R_1qeXmTebFIxcmuU","Eat it",1,7,5
"R_5VOYKBkeYCydCWE","get a second job to help pay for it",2,1,1
"R_5VOYKBkeYCydCWE","crowdfund for it",2,1,2
"R_5VOYKBkeYCydCWE","ask doctor to change medication",2,1,3
"R_5VOYKBkeYCydCWE","ask insurance to reconsider ",2,1,4
"R_5VOYKBkeYCydCWE","go into debt",2,1,5
"R_5VOYKBkeYCydCWE","leave car",2,2,1
"R_5VOYKBkeYCydCWE","call tow truck for help",2,2,2
"R_5VOYKBkeYCydCWE","fix car and get to airport",2,2,3
"R_5VOYKBkeYCydCWE","call friend for help",2,2,4
"R_5VOYKBkeYCydCWE","miss flight",2,2,5
"R_5VOYKBkeYCydCWE","throw it away",2,7,1
"R_5VOYKBkeYCydCWE","let security know the error",2,7,2
"R_5VOYKBkeYCydCWE","see if they can still put in his luggage",2,7,3
"R_5VOYKBkeYCydCWE","go back to check in and check it",2,7,4
"R_5VOYKBkeYCydCWE","go home",2,7,5
"R_5TACPZZzRKtWPbr","call a friend ",1,2,1
"R_5TACPZZzRKtWPbr","call a wrecker",1,2,2
"R_5TACPZZzRKtWPbr","call 911",1,2,3
"R_5TACPZZzRKtWPbr","reschedule his flight ",1,2,4
"R_5TACPZZzRKtWPbr","find a way to airport",1,2,5
"R_5TACPZZzRKtWPbr","call a friend",1,7,1
"R_5TACPZZzRKtWPbr","get out of line",1,7,2
"R_5TACPZZzRKtWPbr","give the knife to security",1,7,3
"R_5TACPZZzRKtWPbr","go home",1,7,4
"R_5TACPZZzRKtWPbr","throw it away",1,7,5
"R_5TACPZZzRKtWPbr","tell the truth ",1,8,1
"R_5TACPZZzRKtWPbr","call the taxi company ",1,8,2
"R_5TACPZZzRKtWPbr","stop the ceremony",1,8,3
"R_5TACPZZzRKtWPbr","find another ring",1,8,4
"R_5TACPZZzRKtWPbr","freak out",1,8,5
"R_34iLySqiDCcwHjF","give him her ticket",1,3,1
"R_34iLySqiDCcwHjF","buy another ticket",1,3,2
"R_34iLySqiDCcwHjF","go back and get the ticket",1,3,3
"R_34iLySqiDCcwHjF","have someone from home bring it",1,3,4
"R_34iLySqiDCcwHjF","miss the concert",1,3,5
"R_34iLySqiDCcwHjF","call 911 ",1,4,1
"R_34iLySqiDCcwHjF","slow down",1,4,2
"R_34iLySqiDCcwHjF","honk the horn at the driver",1,4,3
"R_34iLySqiDCcwHjF","speed up and pass",1,4,4
"R_34iLySqiDCcwHjF","flash their lights",1,4,5
"R_34iLySqiDCcwHjF","call 911",1,6,1
"R_34iLySqiDCcwHjF","break the window",1,6,2
"R_34iLySqiDCcwHjF","try to find the car owner",1,6,3
"R_34iLySqiDCcwHjF","ask for help from people around ",1,6,4
"R_34iLySqiDCcwHjF","call animal control",1,6,5
"R_3oL1VXC3odM9ry0","Ask family or friends for financial assistance or a loan.",2,1,1
"R_3oL1VXC3odM9ry0","Set up a fundraiser campaign to raise money for the medication.",2,1,2
"R_3oL1VXC3odM9ry0","Seek help from a medical assistance program.",2,1,3
"R_3oL1VXC3odM9ry0","Negotiate with the pharmacy or manufacturer for discounts or payment plans.",2,1,4
"R_3oL1VXC3odM9ry0","Explore alternative medications that might be more affordable.",2,1,5
"R_3oL1VXC3odM9ry0","Keep a safe distance and avoid trying to pass the car.",2,4,1
"R_3oL1VXC3odM9ry0","Note the car’s license plate, make, and model.",2,4,2
"R_3oL1VXC3odM9ry0","Call the police to report the driver and provide details.",2,4,3
"R_3oL1VXC3odM9ry0","Flash his lights or honk briefly to try and alert the driver to their erratic behavior.",2,4,4
"R_3oL1VXC3odM9ry0","Pull over to a safe spot to call for help if he feels unsafe continuing near the car.",2,4,5
"R_3oL1VXC3odM9ry0","Quietly inform his sister or someone close so they can help come up with a plan.",2,8,1
"R_3oL1VXC3odM9ry0","Call the taxi company immediately to report the lost ring",2,8,2
"R_3oL1VXC3odM9ry0","Borrow a simple ring from someone in the audience as a temporary substitute.",2,8,3
"R_3oL1VXC3odM9ry0","Have a guest quickly retrieve the ring if the taxi is nearby.",2,8,4
"R_3oL1VXC3odM9ry0","Stay calm and focus on the moment—he can explain the situation later.",2,8,5
"R_3RyAI83UO85Mq0k","Borrow Personal Loan",1,1,1
"R_3RyAI83UO85Mq0k","Get a private loan",1,1,2
"R_3RyAI83UO85Mq0k","Negotiate pay with hospital",1,1,3
"R_3RyAI83UO85Mq0k","talk about alternatives with doctor",1,1,4
"R_3RyAI83UO85Mq0k","Crowdfunding",1,1,5
"R_3RyAI83UO85Mq0k","Notify airport security",1,7,1
"R_3RyAI83UO85Mq0k","ask about checked baggage option",1,7,2
"R_3RyAI83UO85Mq0k","consider borrowing a knife from a collegue",1,7,3
"R_3RyAI83UO85Mq0k","safety deposit box option",1,7,4
"R_3RyAI83UO85Mq0k","get your items confiscated.",1,7,5
"R_3RyAI83UO85Mq0k","Call the taxi service immediately",1,8,1
"R_3RyAI83UO85Mq0k","send someone to retrieve the ring",1,8,2
"R_3RyAI83UO85Mq0k","inform the officiant",1,8,3
"R_3RyAI83UO85Mq0k","find a temp ring",1,8,4
"R_3RyAI83UO85Mq0k","stay calm",1,8,5
"R_7lXk6NMhMvuo8pE","Contact the pharmaceutical company for assistance programs.",1,1,1
"R_7lXk6NMhMvuo8pE","Seek help from local charities.",1,1,2
"R_7lXk6NMhMvuo8pE","Explore government assistance programs.",1,1,3
"R_7lXk6NMhMvuo8pE","Create a crowdfunding campaign.",1,1,4
"R_7lXk6NMhMvuo8pE","Negotiate with the pharmacy for discounts or payment plans.",1,1,5
"R_7lXk6NMhMvuo8pE","Contact the venue.",1,3,1
"R_7lXk6NMhMvuo8pE","Retrieve the ticket.",1,3,2
"R_7lXk6NMhMvuo8pE","Explore ticket resale options.",1,3,3
"R_7lXk6NMhMvuo8pE","Suggest an alternative plan.",1,3,4
"R_7lXk6NMhMvuo8pE","Offer emotional support.",1,3,5
"R_7lXk6NMhMvuo8pE","Call emergency services.",1,6,1
"R_7lXk6NMhMvuo8pE","Locate the owner.",1,6,2
"R_7lXk6NMhMvuo8pE","Seek mall security assistance.",1,6,3
"R_7lXk6NMhMvuo8pE","Break into the car.",1,6,4
"R_7lXk6NMhMvuo8pE","Stay with the car.",1,6,5
"R_3yW4hPACnMklSGR","Call for help.",2,2,1
"R_3yW4hPACnMklSGR","Call a cab.",2,2,2
"R_3yW4hPACnMklSGR","Cancel the trip.",2,2,3
"R_3yW4hPACnMklSGR","Get a different flight.",2,2,4
"R_3yW4hPACnMklSGR","Abandon the trip.",2,2,5
"R_3yW4hPACnMklSGR","Buy another ticket.",2,3,1
"R_3yW4hPACnMklSGR","Tell Ted to Go home and retrieve the ticket.",2,3,2
"R_3yW4hPACnMklSGR","Sneak Ted in.",2,3,3
"R_3yW4hPACnMklSGR","Skip the concert.",2,3,4
"R_3yW4hPACnMklSGR","Unfriend Ted.",2,3,5
"R_3yW4hPACnMklSGR","Abandon his knife.",2,7,1
"R_3yW4hPACnMklSGR","Get out of line and check his bag.",2,7,2
"R_3yW4hPACnMklSGR","Wing it.",2,7,3
"R_3yW4hPACnMklSGR","Proceed through security and hope they don't confiscate the knife.",2,7,4
"R_3yW4hPACnMklSGR","Tell security that he has a knife.",2,7,5
"R_5PvF1S60eajf04m","Call 911.",1,4,1
"R_5PvF1S60eajf04m","Fishtail the driver.",1,4,2
"R_5PvF1S60eajf04m","Drive around and block the road.",1,4,3
"R_5PvF1S60eajf04m","Drive along side of him and yell.",1,4,4
"R_5PvF1S60eajf04m","Honk his horn.",1,4,5
"R_5PvF1S60eajf04m","Contact the Taxi.",1,8,1
"R_5PvF1S60eajf04m","Try to delay the ceremony.",1,8,2
"R_5PvF1S60eajf04m","Talk to the preacher.",1,8,3
"R_5PvF1S60eajf04m","Talk to the groom.",1,8,4
"R_5PvF1S60eajf04m","Talk to his sister.",1,8,5
"R_5PvF1S60eajf04m","Leave and put a note on the locked door.",1,9,1
"R_5PvF1S60eajf04m","Try to get someone to watch the store and leave.",1,9,2
"R_5PvF1S60eajf04m","Quit his job.",1,9,3
"R_5PvF1S60eajf04m","Leave.",1,9,4
"R_5PvF1S60eajf04m","Miss his appointment.",1,9,5
"R_6plmU6Tgn0BiLtn","Contact the pharmacy to inquire about any payment plans.",2,1,1
"R_6plmU6Tgn0BiLtn","Look into patient assistance programs from the medication’s manufacturer.",2,1,2
"R_6plmU6Tgn0BiLtn","Seek out a more affordable generic version of the medication, if available.",2,1,3
"R_6plmU6Tgn0BiLtn","Set up a crowdfunding campaign or reach out to family and friends for help.",2,1,4
"R_6plmU6Tgn0BiLtn","Talk to the doctor about alternative treatments or medications that are more affordable.",2,1,5
"R_6plmU6Tgn0BiLtn","Quietly inform a trusted person about the situation for help retrieving it.",2,8,1
"R_6plmU6Tgn0BiLtn","Ask the wedding coordinator or someone in the audience to help locate the taxi company.",2,8,2
"R_6plmU6Tgn0BiLtn","Call the taxi company immediately to retrieve the ring.",2,8,3
"R_6plmU6Tgn0BiLtn","Quickly excuse himself to check for the ring at the entrance or nearby.",2,8,4
"R_6plmU6Tgn0BiLtn","Ask someone to rush to retrieve the ring if the taxi is close by.",2,8,5
"R_6plmU6Tgn0BiLtn","Call his boss again and leave a clear, urgent voicemail.",2,9,1
"R_6plmU6Tgn0BiLtn","Text or call a coworker to cover for him until the boss arrives.",2,9,2
"R_6plmU6Tgn0BiLtn","Let a trusted regular customer know he needs to lock up and leave.",2,9,3
"R_6plmU6Tgn0BiLtn","Post a quick “temporarily closed” sign and leave the store secured.",2,9,4
"R_6plmU6Tgn0BiLtn","explain the situation at court if he’s late.",2,9,5
"R_3O2hk47yenGP9W5","Call an uber and go to the airport.",1,2,1
"R_3O2hk47yenGP9W5","Call roadside assistance like AAA. They might give him a ride.",1,2,2
"R_3O2hk47yenGP9W5","Get on a public bus to the airport.",1,2,3
"R_3O2hk47yenGP9W5","Call a friend to give him a ride.",1,2,4
"R_3O2hk47yenGP9W5","Give up on hunting safari and leave the poor animals alone.",1,2,5
"R_3O2hk47yenGP9W5","Honk loudly",1,4,1
"R_3O2hk47yenGP9W5","Call the police",1,4,2
"R_3O2hk47yenGP9W5","Try to pass him and go about his own life",1,4,3
"R_3O2hk47yenGP9W5","Drive slowly till an intersection and take a different route",1,4,4
"R_3O2hk47yenGP9W5","Flash his highbeam ",1,4,5
"R_3O2hk47yenGP9W5","Give up on the knife and surrender it to the TSA",1,7,1
"R_3O2hk47yenGP9W5","Leave the line and leave the knife in his car and come back",1,7,2
"R_3O2hk47yenGP9W5","Try to plead with the TSA people",1,7,3
"R_3O2hk47yenGP9W5","Try to bribe the TSA people",1,7,4
"R_3O2hk47yenGP9W5","Ask the TSA people if there is any way to keep the knife safe till he comes back",1,7,5
"R_6lMIWdZPvWj8YT6","sell items",1,1,1
"R_6lMIWdZPvWj8YT6","take out a loan",1,1,2
"R_6lMIWdZPvWj8YT6","start a Go Fund Me",1,1,3
"R_6lMIWdZPvWj8YT6","borrow from family/friends",1,1,4
"R_6lMIWdZPvWj8YT6","get a second job",1,1,5
"R_6lMIWdZPvWj8YT6","buy another ticket for him",1,3,1
"R_6lMIWdZPvWj8YT6","sneak him in somehow",1,3,2
"R_6lMIWdZPvWj8YT6","call and have a friend grab his ticket and bring it over",1,3,3
"R_6lMIWdZPvWj8YT6","give her ticket to him and go back to get his ticket",1,3,4
"R_6lMIWdZPvWj8YT6","let him go get his ticket and enjoy the concert alone",1,3,5
"R_6lMIWdZPvWj8YT6","run it back to his car",1,7,1
"R_6lMIWdZPvWj8YT6","see if security could hold it somewhere until his return",1,7,2
"R_6lMIWdZPvWj8YT6","call a friend to come pick it up ",1,7,3
"R_6lMIWdZPvWj8YT6","toss it in the trash",1,7,4
"R_6lMIWdZPvWj8YT6","hide it in the bathroom somewhere to get upon his return",1,7,5
"R_3PaSiWIW3QpsbwG","Call 911",1,4,1
"R_3PaSiWIW3QpsbwG","Overtake the car",1,4,2
"R_3PaSiWIW3QpsbwG","Alert other drivers",1,4,3
"R_3PaSiWIW3QpsbwG","Try talking to the driver to slow down",1,4,4
"R_3PaSiWIW3QpsbwG","Driving far away from the car.",1,4,5
"R_3PaSiWIW3QpsbwG","Give her a ride",1,5,1
"R_3PaSiWIW3QpsbwG","Give her money for transportation ",1,5,2
"R_3PaSiWIW3QpsbwG","Reject her offer",1,5,3
"R_3PaSiWIW3QpsbwG","Yell angrily at her",1,5,4
"R_3PaSiWIW3QpsbwG","Direct her to another car.",1,5,5
"R_3PaSiWIW3QpsbwG","Find the owner of the dog",1,6,1
"R_3PaSiWIW3QpsbwG","Give food and water to it.",1,6,2
"R_3PaSiWIW3QpsbwG","Open the window for fresh air.",1,6,3
"R_3PaSiWIW3QpsbwG","Pat the dog",1,6,4
"R_3PaSiWIW3QpsbwG","Play with the dog.",1,6,5
"R_7CAF93nL8ofFDbz","Call teds house and see if someone can bring the ticket",1,3,1
"R_7CAF93nL8ofFDbz","go to the concert without him",1,3,2
"R_7CAF93nL8ofFDbz","buy another ticket",1,3,3
"R_7CAF93nL8ofFDbz","miss most of the concert and go with him to get the ticket",1,3,4
"R_7CAF93nL8ofFDbz","Wait for him to go get it",1,3,5
"R_7CAF93nL8ofFDbz","Not give a stranger a ride",1,5,1
"R_7CAF93nL8ofFDbz","Give her the ride",1,5,2
"R_7CAF93nL8ofFDbz","drop her near his destination",1,5,3
"R_7CAF93nL8ofFDbz","Offer a taxi",1,5,4
"R_7CAF93nL8ofFDbz","offer bus fare",1,5,5
"R_7CAF93nL8ofFDbz","Call the taxi service",1,8,1
"R_7CAF93nL8ofFDbz","alert another guest to call the taxi service",1,8,2
"R_7CAF93nL8ofFDbz","fashion a ring out of something until after the ceremony",1,8,3
"R_7CAF93nL8ofFDbz","Run away",1,8,4
"R_7CAF93nL8ofFDbz","substitute someone elses ring",1,8,5
"R_1WCnLLbNlkN5Xz3","Call a tow truck",1,2,1
"R_1WCnLLbNlkN5Xz3","Call for an Uber",1,2,2
"R_1WCnLLbNlkN5Xz3","Call a friend for help",1,2,3
"R_1WCnLLbNlkN5Xz3","Call a relative for help",1,2,4
"R_1WCnLLbNlkN5Xz3","Call the airlines",1,2,5
"R_1WCnLLbNlkN5Xz3","Do not give the ride to the woman",1,5,1
"R_1WCnLLbNlkN5Xz3","Lie and say you are not going that way",1,5,2
"R_1WCnLLbNlkN5Xz3","offer to call the police for assistance",1,5,3
"R_1WCnLLbNlkN5Xz3","offer to call an uber",1,5,4
"R_1WCnLLbNlkN5Xz3","offer to call a friend for the woman",1,5,5
"R_1WCnLLbNlkN5Xz3","Ditch the knife in the trash",1,7,1
"R_1WCnLLbNlkN5Xz3","check the knife in with TSA",1,7,2
"R_1WCnLLbNlkN5Xz3","give the knife to an airport police officer",1,7,3
"R_1WCnLLbNlkN5Xz3","put it in a secure locker",1,7,4
"R_1WCnLLbNlkN5Xz3","give the knife to another person",1,7,5
"R_6L4wNwTzxkkeJnX","Pull over.",1,4,1
"R_6L4wNwTzxkkeJnX","Call the police. ",1,4,2
"R_6L4wNwTzxkkeJnX","Attempt to notify other drivers on the road. ",1,4,3
"R_6L4wNwTzxkkeJnX","Speed ahead and get away from the car. ",1,4,4
"R_6L4wNwTzxkkeJnX","Mind his own business. ",1,4,5
"R_6L4wNwTzxkkeJnX","Ask someone to get in contact immediately with the taxi company.",1,8,1
"R_6L4wNwTzxkkeJnX","Apologize to his sister.",1,8,2
"R_6L4wNwTzxkkeJnX","Suggest using a temporary band from a guest to continue the ceremony. ",1,8,3
"R_6L4wNwTzxkkeJnX","Try not to panic.",1,8,4
"R_6L4wNwTzxkkeJnX","Tell the groom. ",1,8,5
"R_6L4wNwTzxkkeJnX","Temporarily close the store.",1,9,1
"R_6L4wNwTzxkkeJnX","Contact the court to see if the appointment can be pushed back.",1,9,2
"R_6L4wNwTzxkkeJnX","Leave his boss a voicemaail.",1,9,3
"R_6L4wNwTzxkkeJnX","Try to contact another employee to cover the shift.",1,9,4
"R_6L4wNwTzxkkeJnX","Just leave. ",1,9,5
"R_1pfptn5NHWoAITf","Give Ted her ticket.",2,3,1
"R_1pfptn5NHWoAITf","Buy Ted a new ticket.",2,3,2
"R_1pfptn5NHWoAITf","Ask someone if they will give Ted a ticket.",2,3,3
"R_1pfptn5NHWoAITf","Leave Ted at the entrance.",2,3,4
"R_1pfptn5NHWoAITf","Sneak Ted into the concert.",2,3,5
"R_1pfptn5NHWoAITf","Call the police.",2,4,1
"R_1pfptn5NHWoAITf","Honk his horn at the driver.",2,4,2
"R_1pfptn5NHWoAITf","Take the driver out by crashing into their rear end.",2,4,3
"R_1pfptn5NHWoAITf","Get in front of the driver and hit the breaks.",2,4,4
"R_1pfptn5NHWoAITf","Do nothing and go home.",2,4,5
"R_1pfptn5NHWoAITf","Call the court and tell them his circumstances.",2,9,1
"R_1pfptn5NHWoAITf","Call his lawyer and tell them his circumstances.",2,9,2
"R_1pfptn5NHWoAITf","Close the store and go to court.",2,9,3
"R_1pfptn5NHWoAITf","Call a fellow employee and ask them to take over -- pay them if need be.",2,9,4
"R_1pfptn5NHWoAITf","Call a family member or friend and ask them to stand in for him at the store.",2,9,5
"R_72n64wF7PssOQ7v","get a taxi and leave the car there",1,2,1
"R_72n64wF7PssOQ7v","hitch hike and leave the car there",1,2,2
"R_72n64wF7PssOQ7v","call someone to help him get to the airport and take the car",1,2,3
"R_72n64wF7PssOQ7v","run to the airport and leave the car",1,2,4
"R_72n64wF7PssOQ7v","postphone his trip and take care of the car trouble ",1,2,5
"R_72n64wF7PssOQ7v","Tell the security about the knife before through security",1,7,1
"R_72n64wF7PssOQ7v","Try hide the knife",1,7,2
"R_72n64wF7PssOQ7v","Explain to the security why he has the knife",1,7,3
"R_72n64wF7PssOQ7v","Throw it away",1,7,4
"R_72n64wF7PssOQ7v","place it on someone else's luggage",1,7,5
"R_72n64wF7PssOQ7v","Try call an alternative number to reach the boss e.g the boss's family memebr",1,9,1
"R_72n64wF7PssOQ7v","Leave a voice message for the boss ",1,9,2
"R_72n64wF7PssOQ7v","Send a text message to his boss",1,9,3
"R_72n64wF7PssOQ7v","Close the store and go for his court appointment",1,9,4
"R_72n64wF7PssOQ7v","Call the court and explain his predicament ",1,9,5
"R_5j2menEDFbYMQOU","To get a new ticket.",1,3,1
"R_5j2menEDFbYMQOU","To wait for them to go together.",1,3,2
"R_5j2menEDFbYMQOU","To either go back home for the ticket",1,3,3
"R_5j2menEDFbYMQOU","To make it some other time",1,3,4
"R_5j2menEDFbYMQOU","To schedule another time.",1,3,5
"R_5j2menEDFbYMQOU","to be careful",1,4,1
"R_5j2menEDFbYMQOU","to drive well",1,4,2
"R_5j2menEDFbYMQOU","to avoid reckless driving",1,4,3
"R_5j2menEDFbYMQOU","to be focused",1,4,4
"R_5j2menEDFbYMQOU","to draw attention to police officers",1,4,5
"R_5j2menEDFbYMQOU","To hide it",1,7,1
"R_5j2menEDFbYMQOU","To submit it to the security personnels",1,7,2
"R_5j2menEDFbYMQOU","To give it to a family",1,7,3
"R_5j2menEDFbYMQOU","To trash it",1,7,4
"R_5j2menEDFbYMQOU","To hide for him not to be check.",1,7,5
"R_3hTY6vVsznCQz9T","arresting a car to help him",1,2,1
"R_3hTY6vVsznCQz9T","ask for help",1,2,2
"R_3hTY6vVsznCQz9T"," Call someone",1,2,3
"R_3hTY6vVsznCQz9T"," order a taxi",1,2,4
"R_3hTY6vVsznCQz9T"," Walking to the airport",1,2,5
"R_3hTY6vVsznCQz9T"," notify the police not to arrest him",1,7,1
"R_3hTY6vVsznCQz9T"," Put the knife in the right suitcase",1,7,2
"R_3hTY6vVsznCQz9T"," call colleagues in case you delay",1,7,3
"R_3hTY6vVsznCQz9T","be serene",1,7,4
"R_3hTY6vVsznCQz9T","tell the truth",1,7,5
"R_3hTY6vVsznCQz9T","Wait",1,9,1
"R_3hTY6vVsznCQz9T","Close and leave a note to the boss.",1,9,2
"R_3hTY6vVsznCQz9T"," keep calling",1,9,3
"R_3hTY6vVsznCQz9T"," Say he's gonna be bell late.",1,9,4
"R_3hTY6vVsznCQz9T","call someone else to reread",1,9,5
"R_5KH46MDo4bO40de","Ask someone for the money ",2,1,1
"R_5KH46MDo4bO40de","get a loan",2,1,2
"R_5KH46MDo4bO40de","raise the funds",2,1,3
"R_5KH46MDo4bO40de","sell something",2,1,4
"R_5KH46MDo4bO40de","na",2,1,5
"R_5KH46MDo4bO40de","call the police",2,4,1
"R_5KH46MDo4bO40de","try to get the driver to pull over",2,4,2
"R_5KH46MDo4bO40de","block the road",2,4,3
"R_5KH46MDo4bO40de","nothing",2,4,4
"R_5KH46MDo4bO40de","honk the horn",2,4,5
"R_5KH46MDo4bO40de","Tell the groom",2,8,1
"R_5KH46MDo4bO40de","Go look for it",2,8,2
"R_5KH46MDo4bO40de","Borow one",2,8,3
"R_5KH46MDo4bO40de","Tell the bride",2,8,4
"R_5KH46MDo4bO40de","leave the ceremony",2,8,5
"R_5xz0PrPzqNyIgb7","Maintain a safe distance",2,4,1
"R_5xz0PrPzqNyIgb7","Stay alert",2,4,2
"R_5xz0PrPzqNyIgb7","Call emergency services",2,4,3
"R_5xz0PrPzqNyIgb7","Avoid overtaking unless safe",2,4,4
"R_5xz0PrPzqNyIgb7","Pull over safely if needed",2,4,5
"R_5xz0PrPzqNyIgb7","Politely decline",2,5,1
"R_5xz0PrPzqNyIgb7","Assess the woman's situation",2,5,2
"R_5xz0PrPzqNyIgb7","Offer alternative help",2,5,3
"R_5xz0PrPzqNyIgb7","Ensure safety",2,5,4
"R_5xz0PrPzqNyIgb7","Trust his instincts",2,5,5
"R_5xz0PrPzqNyIgb7","Contact the boss's emergency contact",2,9,1
"R_5xz0PrPzqNyIgb7","Alert a coworker or backup",2,9,2
"R_5xz0PrPzqNyIgb7","Document the situation",2,9,3
"R_5xz0PrPzqNyIgb7","Inform the store's customers",2,9,4
"R_5xz0PrPzqNyIgb7","Consider leaving after a reasonable wait",2,9,5
"R_5074epk0KmokfdJ","Call 911",1,4,1
"R_5074epk0KmokfdJ","pass the car",1,4,2
"R_5074epk0KmokfdJ","pull over and stop",1,4,3
"R_5074epk0KmokfdJ","drive straight to the police station ",1,4,4
